entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,role,domain,mb_transferred
USR_035,service_account,2026-07-12 08:13:32,192.168.90.34.239,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_Lighting_02,token,1489,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Forge_Sync_Service,OT,133.1
USR_002,user,2026-07-18 14:08:46,10.200.170.65,"Houston_Hub (29.7604, -95.3698)",Active_Directory,token,3106,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Software_Engineer,IT,39.48
USR_033,user,2026-07-18 14:21:42,192.168.50.137.154,"Phoenix_Plant (33.4484, -112.0740)",BMS_Controller_HVAC_01,certificate,1874,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HVAC_Engineer,OT,136.35
USR_028,user,2026-07-18 14:23:22,192.168.50.83.89,"Phoenix_Plant (33.4484, -112.0740)",Active_Directory,password,2492,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,IT_Analyst,IT,117.76
USR_006,user,2026-07-18 14:30:46,10.100.155.240,"Atlanta_HQ (33.7490, -84.3880)",Industrial_PLC_Substation_01,certificate,3288,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HVAC_Engineer,OT,69.79
USR_004,user,2026-07-18 14:41:22,10.300.38.219,"London_Office (51.5074, -0.1278)",Corporate_VPN,biometric,192,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Finance_Manager,IT,127.32
USR_005,user,2026-07-18 14:48:27,192.168.90.17.75,"Singapore_Facility (1.3521, 103.8198)",Access_Control_Gateway_03,certificate,1988,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,27.08
DEV_041,user,2026-07-18 14:49:40,10.100.14.79,"Atlanta_HQ (33.7490, -84.3880)",SCADA_HMI_Workstation_01,certificate,2207,login -> authenticate -> select_dashboard -> view_logs -> logout,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,BMS_Operator,OT,54.7
USR_037,user,2026-07-18 14:58:13,10.200.20.186,"Houston_Hub (29.7604, -95.3698)",Jira_Cloud,password,1389,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,IT_Analyst,IT,34.21
USR_024,user,2026-07-18 15:26:48,10.300.111.212,"London_Office (51.5074, -0.1278)",Industrial_PLC_Substation_01,certificate,3033,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,HVAC_Engineer,OT,95.18
USR_020,user,2026-07-18 15:28:30,192.168.90.85.54,"Singapore_Facility (1.3521, 103.8198)",Corporate_VPN,token,3091,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Software_Engineer,IT,39.66
DEV_044,service_account,2026-07-18 15:29:44,10.300.110.227,"London_Office (51.5074, -0.1278)",Industrial_PLC_Substation_01,token,486,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Forge_Sync_Service,OT,120.94
USR_022,user,2026-07-18 15:33:26,10.200.54.179,"Houston_Hub (29.7604, -95.3698)",AWS_Console,biometric,916,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Finance_Manager,IT,18.15
DEV_050,user,2026-07-18 15:35:09,192.168.90.73.83,"Singapore_Facility (1.3521, 103.8198)",Access_Control_Gateway_03,certificate,1738,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,25.46
DEV_046,user,2026-07-18 15:41:23,10.100.219.100,"Atlanta_HQ (33.7490, -84.3880)",Active_Directory,password,2072,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,IT_Analyst,IT,29.25
USR_018,edge_device,2026-07-18 15:44:39,192.168.50.49.83,"Phoenix_Plant (33.4484, -112.0740)",SCADA_HMI_Workstation_01,certificate,139,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_HVAC_Gateway_01,OT,16.95
USR_037,user,2026-07-18 15:47:03,10.200.103.68,"Houston_Hub (29.7604, -95.3698)",AWS_Console,password,408,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,IT_Analyst,IT,80.26
USR_021,user,2026-07-18 15:55:30,10.100.250.223,"Atlanta_HQ (33.7490, -84.3880)",GitHub_Enterprise,password,2274,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HR_Specialist,IT,86.8
USR_015,user,2026-07-18 16:09:21,192.168.90.169.36,"Singapore_Facility (1.3521, 103.8198)",SCADA_HMI_Workstation_01,certificate,419,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HVAC_Engineer,OT,82.9
DEV_050,user,2026-07-18 16:40:32,192.168.90.188.48,"Singapore_Facility (1.3521, 103.8198)",SCADA_HMI_Workstation_01,certificate,136,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,129.96
USR_014,user,2026-07-18 16:41:08,10.300.139.176,"London_Office (51.5074, -0.1278)",Access_Control_Gateway_03,certificate,3337,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,BMS_Operator,OT,130.76
USR_005,user,2026-07-18 18:34:30,192.168.90.50.230,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_HVAC_01,certificate,3506,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,124.42
USR_003,user,2026-07-18 18:38:51,192.168.50.55,"Phoenix_Plant (33.4484, -112.0740)",Corporate_VPN,password,306,quiet_connect -> s3_download_chunk -> background_exfil,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,low_and_slow_exfiltration,HR_Specialist,IT,31.37
USR_006,user,2026-07-18 18:42:51,10.100.55,"Atlanta_HQ (33.7490, -84.3880)",Corporate_VPN,certificate,321,quiet_connect -> s3_download_chunk -> background_exfil,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,low_and_slow_exfiltration,HVAC_Engineer,OT,34.37
USR_026,service_account,2026-07-19 08:36:00,10.100.182.241,"Atlanta_HQ (33.7490, -84.3880)",Access_Control_Gateway_03,token,3217,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Forge_Sync_Service,OT,76.94
USR_040,user,2026-07-19 09:03:57,192.168.90.137.200,"Singapore_Facility (1.3521, 103.8198)",Workday,biometric,104,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Finance_Manager,IT,73.56
USR_031,user,2026-07-19 09:08:12,10.100.99.216,"Atlanta_HQ (33.7490, -84.3880)",AWS_Console,biometric,1535,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Finance_Manager,IT,31.6
USR_006,user,2026-07-19 09:08:32,10.100.218.201,"Atlanta_HQ (33.7490, -84.3880)",Honeywell_Forge_Gateway,certificate,1198,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HVAC_Engineer,OT,28.56
USR_006,user,2026-07-19 09:13:52,10.100.228.149,"Atlanta_HQ (33.7490, -84.3880)",BMS_Controller_HVAC_01,certificate,3152,login -> authenticate -> select_dashboard -> view_logs -> logout,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HVAC_Engineer,OT,115.99
USR_040,user,2026-07-19 09:23:51,192.168.90.243.178,"Singapore_Facility (1.3521, 103.8198)",Jira_Cloud,biometric,3372,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Finance_Manager,IT,36.37
USR_027,edge_device,2026-07-19 09:44:51,10.200.178.33,"Houston_Hub (29.7604, -95.3698)",SCADA_HMI_Workstation_01,certificate,904,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,BMS_HVAC_Gateway_01,OT,99.58
USR_018,edge_device,2026-07-19 09:54:16,192.168.50.190.29,"Phoenix_Plant (33.4484, -112.0740)",Honeywell_Forge_Gateway,certificate,2533,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_HVAC_Gateway_01,OT,137.42
DEV_044,service_account,2026-07-19 10:05:39,10.300.189.239,"London_Office (51.5074, -0.1278)",BMS_Controller_Lighting_02,token,284,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Forge_Sync_Service,OT,142.35
USR_027,edge_device,2026-07-19 10:06:33,10.200.176.115,"Houston_Hub (29.7604, -95.3698)",Honeywell_Forge_Gateway,certificate,1499,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,BMS_HVAC_Gateway_01,OT,111.54
USR_026,service_account,2026-07-19 10:07:13,10.100.171.134,"Atlanta_HQ (33.7490, -84.3880)",Industrial_PLC_Substation_01,token,1937,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Forge_Sync_Service,OT,30.85
USR_004,user,2026-07-19 10:07:24,10.300.120.159,"London_Office (51.5074, -0.1278)",Workday,biometric,227,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Finance_Manager,IT,61.3
USR_033,user,2026-07-19 10:09:12,192.168.50.237.124,"Phoenix_Plant (33.4484, -112.0740)",BMS_Controller_Lighting_02,certificate,3060,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HVAC_Engineer,OT,53.45
USR_018,edge_device,2026-07-19 10:09:48,192.168.50.44.179,"Phoenix_Plant (33.4484, -112.0740)",SCADA_HMI_Workstation_01,certificate,1575,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_HVAC_Gateway_01,OT,33.1
USR_007,user,2026-07-19 10:13:34,10.200.141.82,"Houston_Hub (29.7604, -95.3698)",BMS_Controller_Lighting_02,certificate,1170,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,SCADA_Specialist,OT,142.06
DEV_043,user,2026-07-19 10:20:22,192.168.50.96.115,"Phoenix_Plant (33.4484, -112.0740)",BMS_Controller_HVAC_01,certificate,2271,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,SCADA_Specialist,OT,84.71
USR_034,user,2026-07-19 10:43:02,10.300.235.137,"London_Office (51.5074, -0.1278)",Honeywell_Forge_Gateway,certificate,2670,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,SCADA_Specialist,OT,143.87
DEV_048,user,2026-07-19 10:48:37,192.168.50.54.193,"Phoenix_Plant (33.4484, -112.0740)",Jira_Cloud,password,3111,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HR_Specialist,IT,54.86
USR_004,user,2026-07-19 10:56:27,10.300.56.238,"London_Office (51.5074, -0.1278)",Active_Directory,biometric,2556,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Finance_Manager,IT,34.93
DEV_043,user,2026-07-19 10:59:02,192.168.50.166.94,"Phoenix_Plant (33.4484, -112.0740)",Honeywell_Forge_Gateway,certificate,1227,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,SCADA_Specialist,OT,70.85
USR_038,user,2026-07-19 11:02:08,192.168.50.203.217,"Phoenix_Plant (33.4484, -112.0740)",Corporate_VPN,token,2649,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Software_Engineer,IT,62.66
USR_032,user,2026-07-19 11:05:56,10.200.113.189,"Houston_Hub (29.7604, -95.3698)",Industrial_PLC_Substation_01,certificate,836,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,BMS_Operator,OT,15.0
USR_037,user,2026-07-19 11:08:05,10.200.120.25,"Houston_Hub (29.7604, -95.3698)",Jira_Cloud,password,1926,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,IT_Analyst,IT,105.83
USR_027,edge_device,2026-07-19 11:12:47,10.200.230.84,"Houston_Hub (29.7604, -95.3698)",Industrial_PLC_Substation_01,certificate,1002,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,BMS_HVAC_Gateway_01,OT,55.66
USR_023,user,2026-07-19 11:18:15,192.168.50.24.5,"Phoenix_Plant (33.4484, -112.0740)",Industrial_PLC_Substation_01,certificate,2025,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_Operator,OT,32.65
USR_003,user,2026-07-19 11:20:36,192.168.50.113.67,"Phoenix_Plant (33.4484, -112.0740)",Active_Directory,password,1574,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HR_Specialist,IT,38.72
USR_003,user,2026-07-19 11:21:05,192.168.50.153.240,"Phoenix_Plant (33.4484, -112.0740)",Active_Directory,password,3425,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HR_Specialist,IT,127.27
USR_031,user,2026-07-19 11:22:26,10.100.189.166,"Atlanta_HQ (33.7490, -84.3880)",GitHub_Enterprise,biometric,147,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Finance_Manager,IT,36.47
USR_031,user,2026-07-19 11:24:04,10.100.54.209,"Atlanta_HQ (33.7490, -84.3880)",Workday,biometric,2902,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Finance_Manager,IT,70.36
USR_002,user,2026-07-19 11:25:59,10.200.197.38,"Houston_Hub (29.7604, -95.3698)",GitHub_Enterprise,token,1936,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Software_Engineer,IT,31.85
DEV_050,user,2026-07-19 11:27:44,192.168.90.198.198,"Singapore_Facility (1.3521, 103.8198)",Industrial_PLC_Substation_01,certificate,1384,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,32.68
USR_012,user,2026-07-19 11:28:04,10.200.251.238,"Houston_Hub (29.7604, -95.3698)",GitHub_Enterprise,password,881,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,HR_Specialist,IT,64.97
USR_005,user,2026-07-19 11:30:07,192.168.90.123.119,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_Lighting_02,certificate,3524,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,49.52
DEV_045,edge_device,2026-07-19 11:36:03,192.168.90.35.29,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_Lighting_02,certificate,3548,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_HVAC_Gateway_01,OT,74.2
USR_022,user,2026-07-19 11:41:45,10.200.122.230,"Houston_Hub (29.7604, -95.3698)",Workday,biometric,1247,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Finance_Manager,IT,103.36
USR_022,user,2026-07-19 11:43:44,10.200.81.141,"Houston_Hub (29.7604, -95.3698)",Active_Directory,biometric,103,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Finance_Manager,IT,126.44
USR_012,user,2026-07-19 11:45:38,10.200.162.215,"Houston_Hub (29.7604, -95.3698)",AWS_Console,password,2886,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,HR_Specialist,IT,96.28
USR_037,user,2026-07-19 11:47:37,10.200.250.117,"Houston_Hub (29.7604, -95.3698)",Corporate_VPN,password,1959,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,IT_Analyst,IT,132.39
USR_018,edge_device,2026-07-19 11:49:03,192.168.50.100.86,"Phoenix_Plant (33.4484, -112.0740)",SCADA_HMI_Workstation_01,certificate,306,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_HVAC_Gateway_01,OT,143.78
USR_030,user,2026-07-19 11:49:43,192.168.90.62.188,"Singapore_Facility (1.3521, 103.8198)",Jira_Cloud,password,2812,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HR_Specialist,IT,117.87
USR_005,user,2026-07-19 11:51:12,192.168.90.87.208,"Singapore_Facility (1.3521, 103.8198)",SCADA_HMI_Workstation_01,certificate,3483,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,55.39
USR_015,user,2026-07-19 11:53:33,192.168.90.86.106,"Singapore_Facility (1.3521, 103.8198)",Industrial_PLC_Substation_01,certificate,2430,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HVAC_Engineer,OT,101.81
USR_021,user,2026-07-19 11:53:50,10.100.196.12,"Atlanta_HQ (33.7490, -84.3880)",Active_Directory,password,2489,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HR_Specialist,IT,56.97
USR_034,user,2026-07-19 11:56:39,10.300.63.121,"London_Office (51.5074, -0.1278)",Honeywell_Forge_Gateway,certificate,2643,login -> authenticate -> select_dashboard -> view_logs -> logout,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,SCADA_Specialist,OT,105.77
DEV_041,user,2026-07-19 11:57:13,10.100.52.50,"Atlanta_HQ (33.7490, -84.3880)",BMS_Controller_Lighting_02,certificate,1233,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,BMS_Operator,OT,84.52
DEV_045,edge_device,2026-07-19 11:59:38,192.168.90.78.187,"Singapore_Facility (1.3521, 103.8198)",Industrial_PLC_Substation_01,certificate,3275,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_HVAC_Gateway_01,OT,46.46
USR_009,edge_device,2026-07-19 12:00:04,10.300.5.37,"London_Office (51.5074, -0.1278)",Industrial_PLC_Substation_01,certificate,3014,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,BMS_HVAC_Gateway_01,OT,102.11
USR_013,user,2026-07-19 12:02:01,192.168.50.24.15,"Phoenix_Plant (33.4484, -112.0740)",AWS_Console,biometric,2493,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Finance_Manager,IT,143.07
USR_007,user,2026-07-19 12:02:04,10.200.147.187,"Houston_Hub (29.7604, -95.3698)",Honeywell_Forge_Gateway,certificate,1086,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,SCADA_Specialist,OT,12.63
USR_005,user,2026-07-19 12:02:47,192.168.90.126.168,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_HVAC_01,certificate,138,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,137.01
